player,season,playoffs,Game_Type_Regular_Tot,Game_Type_Playoffs_Tot,Shot_Made,Total_Game_Played,Total_FT_Made,Total_FTA,FT_Pct,Game_Type
George Hill,2012 - 2013,playoffs,0,76,63,18,63,76,0.829,playoffs
George Hill,2012 - 2013,regular,208,0,169,60,169,208,0.812,regular
George Hill,2013 - 2014,playoffs,0,61,44,17,44,61,0.721,playoffs
George Hill,2013 - 2014,regular,176,0,142,48,142,176,0.807,regular
George Hill,2014 - 2015,regular,143,0,113,33,113,143,0.79,regular
George Hill,2015 - 2016,regular,150,0,114,49,114,150,0.76,regular
Gerald Green,2006 - 2007,regular,159,0,128,48,128,159,0.805,regular
Gerald Green,2007 - 2008,regular,41,0,34,15,34,41,0.829,regular
Gerald Green,2008 - 2009,regular,32,0,27,15,27,32,0.844,regular
Gerald Green,2011 - 2012,regular,65,0,49,22,49,65,0.754,regular
Gerald Green,2012 - 2013,regular,64,0,52,23,52,64,0.812,regular
Gerald Green,2013 - 2014,regular,230,0,195,59,195,230,0.848,regular
Gerald Green,2014 - 2015,regular,120,0,99,38,99,120,0.825,regular
Gerald Green,2015 - 2016,regular,93,0,72,37,72,93,0.774,regular
Gerald Henderson,2009 - 2010,regular,47,0,35,21,35,47,0.745,regular
Gerald Henderson,2010 - 2011,regular,163,0,128,44,128,163,0.785,regular
Gerald Henderson,2011 - 2012,regular,204,0,155,47,155,204,0.76,regular
Gerald Henderson,2012 - 2013,regular,313,0,258,62,258,313,0.824,regular
Gerald Henderson,2013 - 2014,regular,309,0,235,68,235,309,0.761,regular
Gerald Henderson,2014 - 2015,regular,217,0,184,54,184,217,0.848,regular
Gerald Henderson,2015 - 2016,regular,146,0,112,45,112,146,0.767,regular
Gerald Wallace,2006 - 2007,regular,444,0,308,68,308,444,0.694,regular
Gerald Wallace,2007 - 2008,regular,428,0,313,57,313,428,0.731,regular
Gerald Wallace,2008 - 2009,regular,454,0,365,68,365,454,0.804,regular
Gerald Wallace,2009 - 2010,regular,544,0,422,73,422,544,0.776,regular
Gerald Wallace,2010 - 2011,regular,374,0,279,64,279,374,0.746,regular
Gerald Wallace,2011 - 2012,regular,225,0,180,48,180,225,0.8,regular
Gerald Wallace,2012 - 2013,regular,186,0,119,49,119,186,0.64,regular
Gerald Wallace,2013 - 2014,regular,101,0,47,32,47,101,0.465,regular
Giannis Antetokounmpo,2013 - 2014,regular,202,0,138,58,138,202,0.683,regular
Giannis Antetokounmpo,2014 - 2015,regular,347,0,257,75,257,347,0.741,regular
Giannis Antetokounmpo,2015 - 2016,regular,409,0,296,73,296,409,0.724,regular
Gilbert Arenas,2006 - 2007,regular,718,0,606,72,606,718,0.844,regular
Gilbert Arenas,2007 - 2008,regular,96,0,74,12,74,96,0.771,regular
Gilbert Arenas,2009 - 2010,regular,207,0,153,31,153,207,0.739,regular
Gilbert Arenas,2010 - 2011,regular,153,0,120,44,120,153,0.784,regular
Glen Davis,2007 - 2008,regular,146,0,98,46,98,146,0.671,regular
Glen Davis,2008 - 2009,playoffs,0,69,49,12,49,69,0.71,playoffs
Glen Davis,2008 - 2009,regular,178,0,130,49,130,178,0.73,regular
Glen Davis,2009 - 2010,playoffs,0,79,57,21,57,79,0.722,playoffs
Glen Davis,2009 - 2010,regular,138,0,96,41,96,138,0.696,regular
Glen Davis,2010 - 2011,regular,265,0,195,66,195,265,0.736,regular
Glen Davis,2011 - 2012,regular,167,0,114,46,114,167,0.683,regular
Glen Davis,2012 - 2013,regular,118,0,85,27,85,118,0.72,regular
Glen Davis,2013 - 2014,regular,137,0,95,41,95,137,0.693,regular
Glen Davis,2014 - 2015,regular,95,0,60,33,60,95,0.632,regular
Glenn Robinson,2015 - 2016,regular,39,0,27,15,27,39,0.692,regular
Goran Dragic,2008 - 2009,regular,65,0,50,24,50,65,0.769,regular
Goran Dragic,2009 - 2010,regular,159,0,117,49,117,159,0.736,regular
Goran Dragic,2010 - 2011,regular,133,0,83,41,83,133,0.624,regular
Goran Dragic,2011 - 2012,regular,190,0,153,44,153,190,0.805,regular
Goran Dragic,2012 - 2013,regular,325,0,243,71,243,325,0.748,regular
Goran Dragic,2013 - 2014,regular,416,0,316,72,316,416,0.76,regular
Goran Dragic,2014 - 2015,regular,234,0,181,63,181,234,0.774,regular
Goran Dragic,2015 - 2016,playoffs,0,43,33,12,33,43,0.767,playoffs
Goran Dragic,2015 - 2016,regular,165,0,120,50,120,165,0.727,regular
Gordan Giricek,2006 - 2007,regular,87,0,71,33,71,87,0.816,regular
Gordan Giricek,2007 - 2008,regular,26,0,23,12,23,26,0.885,regular
Gordon Hayward,2010 - 2011,regular,97,0,69,32,69,97,0.711,regular
Gordon Hayward,2011 - 2012,regular,232,0,193,57,193,232,0.832,regular
Gordon Hayward,2012 - 2013,regular,292,0,241,66,241,292,0.825,regular
Gordon Hayward,2013 - 2014,regular,381,0,311,74,311,381,0.816,regular
Gordon Hayward,2014 - 2015,regular,462,0,375,72,375,462,0.812,regular
Gordon Hayward,2015 - 2016,regular,473,0,389,78,389,473,0.822,regular
Gorgui Dieng,2013 - 2014,regular,88,0,55,24,55,88,0.625,regular
Gorgui Dieng,2014 - 2015,regular,244,0,191,60,191,244,0.783,regular
Gorgui Dieng,2015 - 2016,regular,248,0,205,62,205,248,0.827,regular
Grant Hill,2006 - 2007,regular,324,0,248,58,248,324,0.765,regular
Grant Hill,2007 - 2008,regular,196,0,170,53,170,196,0.867,regular
Grant Hill,2008 - 2009,regular,224,0,181,57,181,224,0.808,regular
Grant Hill,2009 - 2010,playoffs,0,38,33,11,33,38,0.868,playoffs
Grant Hill,2009 - 2010,regular,251,0,205,67,205,251,0.817,regular
Grant Hill,2010 - 2011,regular,257,0,213,63,213,257,0.829,regular
Grant Hill,2011 - 2012,regular,109,0,83,32,83,109,0.761,regular
Greg Buckner,2006 - 2007,regular,32,0,25,14,25,32,0.781,regular
Greg Buckner,2008 - 2009,regular,25,0,20,12,20,25,0.8,regular
Greg Monroe,2010 - 2011,regular,233,0,145,59,145,233,0.622,regular
Greg Monroe,2011 - 2012,regular,272,0,201,57,201,272,0.739,regular
Greg Monroe,2012 - 2013,regular,392,0,270,79,270,392,0.689,regular
Greg Monroe,2013 - 2014,regular,362,0,240,74,240,362,0.663,regular
Greg Monroe,2014 - 2015,regular,336,0,252,66,252,336,0.75,regular
Greg Monroe,2015 - 2016,regular,308,0,228,69,228,308,0.74,regular
Greg Oden,2008 - 2009,regular,226,0,144,50,144,226,0.637,regular
Greg Oden,2009 - 2010,regular,64,0,49,16,49,64,0.766,regular
Greg Oden,2013 - 2014,regular,23,0,13,13,13,23,0.565,regular
Greg Smith,2012 - 2013,regular,128,0,79,40,79,128,0.617,regular
Greg Smith,2014 - 2015,regular,39,0,20,17,20,39,0.513,regular
Greg Stiemsma,2011 - 2012,regular,41,0,29,17,29,41,0.707,regular
Greg Stiemsma,2012 - 2013,regular,69,0,52,23,52,69,0.754,regular
Greg Stiemsma,2013 - 2014,regular,32,0,19,16,19,32,0.594,regular
Greivis Vasquez,2010 - 2011,regular,44,0,34,23,34,44,0.773,regular
Greivis Vasquez,2011 - 2012,regular,117,0,96,44,96,117,0.821,regular
Greivis Vasquez,2012 - 2013,regular,153,0,123,54,123,153,0.804,regular
Greivis Vasquez,2013 - 2014,regular,108,0,95,37,95,108,0.88,regular
Greivis Vasquez,2014 - 2015,regular,66,0,50,32,50,66,0.758,regular
Gustavo Ayon,2011 - 2012,regular,63,0,39,24,39,63,0.619,regular
Gustavo Ayon,2012 - 2013,regular,51,0,20,21,20,51,0.392,regular
Hakim Warrick,2006 - 2007,regular,381,0,296,75,296,381,0.777,regular
Hakim Warrick,2007 - 2008,regular,255,0,178,58,178,255,0.698,regular
Hakim Warrick,2008 - 2009,regular,374,0,266,75,266,374,0.711,regular
Hakim Warrick,2009 - 2010,regular,274,0,202,62,202,274,0.737,regular
Hakim Warrick,2010 - 2011,regular,294,0,212,63,212,294,0.721,regular
Hakim Warrick,2011 - 2012,regular,99,0,76,25,76,99,0.768,regular
Hakim Warrick,2012 - 2013,regular,88,0,60,21,60,88,0.682,regular
Hamed Haddadi,2012 - 2013,regular,27,0,14,11,14,27,0.519,regular
Harrison Barnes,2012 - 2013,regular,191,0,144,65,144,191,0.754,regular
Harrison Barnes,2013 - 2014,regular,181,0,130,52,130,181,0.718,regular
Harrison Barnes,2014 - 2015,playoffs,0,34,25,14,25,34,0.735,playoffs
Harrison Barnes,2014 - 2015,regular,150,0,108,50,108,150,0.72,regular
Harrison Barnes,2015 - 2016,playoffs,0,34,26,16,26,34,0.765,playoffs
Harrison Barnes,2015 - 2016,regular,134,0,102,45,102,134,0.761,regular
Hasheem Thabeet,2009 - 2010,regular,93,0,54,33,54,93,0.581,regular
Hasheem Thabeet,2010 - 2011,regular,35,0,19,14,19,35,0.543,regular
Hasheem Thabeet,2012 - 2013,regular,53,0,32,23,32,53,0.604,regular
Hassan Adams,2006 - 2007,regular,34,0,23,15,23,34,0.676,regular
Hassan Whiteside,2014 - 2015,regular,156,0,78,34,78,156,0.5,regular
Hassan Whiteside,2015 - 2016,regular,329,0,214,66,214,329,0.65,regular
Hedo Turkoglu,2006 - 2007,regular,219,0,171,56,171,219,0.781,regular
Hedo Turkoglu,2007 - 2008,regular,391,0,324,76,324,391,0.829,regular
Hedo Turkoglu,2008 - 2009,playoffs,0,113,92,23,92,113,0.814,playoffs
Hedo Turkoglu,2008 - 2009,regular,389,0,314,70,314,389,0.807,regular
Hedo Turkoglu,2009 - 2010,regular,226,0,175,54,175,226,0.774,regular
Hedo Turkoglu,2010 - 2011,regular,156,0,106,50,106,156,0.679,regular
Hedo Turkoglu,2011 - 2012,regular,95,0,67,32,67,95,0.705,regular
Henry Sims,2013 - 2014,regular,121,0,90,31,90,121,0.744,regular
Henry Sims,2014 - 2015,regular,137,0,106,51,106,137,0.774,regular
Hilton Armstrong,2006 - 2007,regular,67,0,40,21,40,67,0.597,regular
Hilton Armstrong,2007 - 2008,regular,70,0,44,27,44,70,0.629,regular
Hilton Armstrong,2008 - 2009,regular,98,0,62,36,62,98,0.633,regular
Hilton Armstrong,2009 - 2010,regular,32,0,15,11,15,32,0.469,regular
Hilton Armstrong,2010 - 2011,regular,33,0,16,15,16,33,0.485,regular
Hollis Thompson,2013 - 2014,regular,73,0,52,31,52,73,0.712,regular
Hollis Thompson,2014 - 2015,regular,89,0,63,33,63,89,0.708,regular
Hollis Thompson,2015 - 2016,regular,96,0,69,41,69,96,0.719,regular
Ian Clark,2015 - 2016,regular,34,0,28,13,28,34,0.824,regular
Ian Mahinmi,2009 - 2010,regular,47,0,31,15,31,47,0.66,regular
Ian Mahinmi,2010 - 2011,regular,82,0,63,24,63,82,0.768,regular
Ian Mahinmi,2011 - 2012,regular,147,0,94,44,94,147,0.639,regular
Ian Mahinmi,2012 - 2013,regular,171,0,104,55,104,171,0.608,regular
Ian Mahinmi,2013 - 2014,regular,145,0,90,51,90,145,0.621,regular
Ian Mahinmi,2014 - 2015,regular,101,0,31,31,31,101,0.307,regular
Ian Mahinmi,2015 - 2016,regular,225,0,132,57,132,225,0.587,regular
Ike Diogu,2006 - 2007,regular,140,0,112,37,112,140,0.8,regular
Ike Diogu,2007 - 2008,regular,47,0,40,14,40,47,0.851,regular
Ike Diogu,2008 - 2009,regular,53,0,40,15,40,53,0.755,regular
Ike Diogu,2010 - 2011,regular,60,0,41,22,41,60,0.683,regular
Iman Shumpert,2011 - 2012,regular,106,0,85,35,85,106,0.802,regular
Iman Shumpert,2012 - 2013,regular,47,0,36,18,36,47,0.766,regular
Iman Shumpert,2013 - 2014,regular,71,0,53,28,53,71,0.746,regular
Iman Shumpert,2014 - 2015,playoffs,0,40,30,12,30,40,0.75,playoffs
Iman Shumpert,2014 - 2015,regular,64,0,43,26,43,64,0.672,regular
Iman Shumpert,2015 - 2016,regular,51,0,40,22,40,51,0.784,regular
Ime Udoka,2006 - 2007,regular,87,0,65,34,65,87,0.747,regular
Ime Udoka,2007 - 2008,regular,58,0,44,26,44,58,0.759,regular
Ime Udoka,2008 - 2009,regular,46,0,28,20,28,46,0.609,regular
Ime Udoka,2009 - 2010,regular,57,0,42,21,42,57,0.737,regular
Ira Newble,2007 - 2008,regular,26,0,20,13,20,26,0.769,regular
Isaiah Canaan,2013 - 2014,regular,29,0,21,11,21,29,0.724,regular
Isaiah Canaan,2014 - 2015,regular,60,0,49,19,49,60,0.817,regular
Isaiah Canaan,2015 - 2016,regular,178,0,148,54,148,178,0.831,regular
Isaiah Thomas,2011 - 2012,regular,185,0,154,42,154,185,0.832,regular
Isaiah Thomas,2012 - 2013,regular,286,0,252,63,252,286,0.881,regular
Isaiah Thomas,2013 - 2014,regular,407,0,346,65,346,407,0.85,regular
Isaiah Thomas,2014 - 2015,regular,348,0,302,62,302,348,0.868,regular
Isaiah Thomas,2015 - 2016,regular,541,0,471,78,471,541,0.871,regular
Ish Smith,2013 - 2014,regular,39,0,22,18,22,39,0.564,regular
Ish Smith,2014 - 2015,regular,57,0,34,22,34,57,0.596,regular
Ish Smith,2015 - 2016,regular,174,0,121,51,121,174,0.695,regular
Ivan Johnson,2011 - 2012,regular,100,0,72,34,72,100,0.72,regular
Ivan Johnson,2012 - 2013,regular,129,0,79,40,79,129,0.612,regular
J.J. Barea,2012 - 2013,regular,76,0,58,25,58,76,0.763,regular
J.J. Barea,2013 - 2014,regular,99,0,78,41,78,99,0.788,regular
J.J. Barea,2014 - 2015,regular,94,0,76,40,76,94,0.809,regular
J.J. Barea,2015 - 2016,regular,96,0,74,42,74,96,0.771,regular
J.J. Hickson,2008 - 2009,regular,67,0,45,27,45,67,0.672,regular
J.J. Hickson,2009 - 2010,regular,163,0,111,53,111,163,0.681,regular
J.J. Hickson,2010 - 2011,regular,367,0,247,65,247,367,0.673,regular
J.J. Hickson,2011 - 2012,regular,134,0,86,35,86,134,0.642,regular
J.J. Hickson,2012 - 2013,regular,268,0,182,65,182,268,0.679,regular
J.J. Hickson,2013 - 2014,regular,290,0,150,61,150,290,0.517,regular
J.J. Hickson,2014 - 2015,regular,201,0,116,55,116,201,0.577,regular
J.J. Hickson,2015 - 2016,regular,42,0,21,13,21,42,0.5,regular
J.J. Redick,2006 - 2007,regular,60,0,54,23,54,60,0.9,regular
J.J. Redick,2007 - 2008,regular,34,0,27,16,27,34,0.794,regular
J.J. Redick,2008 - 2009,regular,93,0,81,33,81,93,0.871,regular
J.J. Redick,2009 - 2010,playoffs,0,35,30,11,30,35,0.857,playoffs
J.J. Redick,2009 - 2010,regular,222,0,191,59,191,222,0.86,regular
J.J. Redick,2010 - 2011,regular,128,0,112,45,112,128,0.875,regular
J.J. Redick,2011 - 2012,regular,157,0,143,47,143,157,0.911,regular
J.J. Redick,2012 - 2013,regular,190,0,171,56,171,190,0.9,regular
J.J. Redick,2013 - 2014,playoffs,0,26,25,12,25,26,0.962,playoffs
J.J. Redick,2013 - 2014,regular,106,0,97,29,97,106,0.915,regular
J.J. Redick,2014 - 2015,playoffs,0,35,33,11,33,35,0.943,playoffs
J.J. Redick,2014 - 2015,regular,203,0,182,56,182,203,0.897,regular
J.J. Redick,2015 - 2016,regular,205,0,182,54,182,205,0.888,regular
J.R. Smith,2006 - 2007,regular,125,0,101,39,101,125,0.808,regular
J.R. Smith,2007 - 2008,regular,174,0,126,48,126,174,0.724,regular
J.R. Smith,2008 - 2009,playoffs,0,46,25,11,25,46,0.543,playoffs
J.R. Smith,2008 - 2009,regular,272,0,205,65,205,272,0.754,regular
J.R. Smith,2009 - 2010,regular,200,0,142,59,142,200,0.71,regular
J.R. Smith,2010 - 2011,regular,221,0,163,61,163,221,0.738,regular
J.R. Smith,2011 - 2012,regular,55,0,39,22,39,55,0.709,regular
J.R. Smith,2012 - 2013,playoffs,0,43,31,11,31,43,0.721,playoffs
J.R. Smith,2012 - 2013,regular,310,0,237,68,237,310,0.765,regular
J.R. Smith,2013 - 2014,regular,138,0,90,47,90,138,0.652,regular
J.R. Smith,2014 - 2015,regular,72,0,54,27,54,72,0.75,regular
J.R. Smith,2015 - 2016,regular,71,0,45,27,45,71,0.634,regular
JJ Hickson,2015 - 2016,regular,59,0,23,11,23,59,0.39,regular
JaKarr Sampson,2014 - 2015,regular,94,0,63,37,63,94,0.67,regular
JaKarr Sampson,2015 - 2016,regular,122,0,80,41,80,122,0.656,regular
JaMychal Green,2015 - 2016,regular,137,0,103,47,103,137,0.752,regular
JaVale McGee,2008 - 2009,regular,163,0,107,49,107,163,0.656,regular
JaVale McGee,2009 - 2010,regular,116,0,74,35,74,116,0.638,regular
JaVale McGee,2010 - 2011,regular,229,0,134,60,134,229,0.585,regular
JaVale McGee,2011 - 2012,regular,167,0,77,48,77,167,0.461,regular
JaVale McGee,2012 - 2013,regular,186,0,110,53,110,186,0.591,regular
JaVale McGee,2014 - 2015,regular,33,0,22,12,22,33,0.667,regular
JaVale McGee,2015 - 2016,regular,36,0,18,15,18,36,0.5,regular
Jabari Brown,2014 - 2015,regular,85,0,64,17,64,85,0.753,regular
Jabari Parker,2014 - 2015,regular,66,0,46,19,46,66,0.697,regular
Jabari Parker,2015 - 2016,regular,228,0,175,63,175,228,0.768,regular
Jacque Vaughn,2006 - 2007,regular,65,0,49,26,49,65,0.754,regular
Jacque Vaughn,2007 - 2008,regular,80,0,61,28,61,80,0.762,regular
Jae Crowder,2012 - 2013,regular,73,0,47,30,47,73,0.644,regular
Jae Crowder,2013 - 2014,regular,61,0,46,27,46,61,0.754,regular
Jae Crowder,2014 - 2015,regular,141,0,109,44,109,141,0.773,regular
Jae Crowder,2015 - 2016,regular,237,0,194,56,194,237,0.819,regular
Jahlil Okafor,2015 - 2016,regular,194,0,133,46,133,194,0.686,regular
Jake Tsakalidis,2006 - 2007,regular,39,0,26,17,26,39,0.667,regular
Jake Voskuhl,2006 - 2007,regular,113,0,77,37,77,113,0.681,regular
Jake Voskuhl,2007 - 2008,regular,29,0,24,12,24,29,0.828,regular
Jamaal Magloire,2006 - 2007,regular,242,0,131,61,131,242,0.541,regular
Jamaal Magloire,2007 - 2008,regular,43,0,20,16,20,43,0.465,regular
Jamaal Magloire,2008 - 2009,regular,60,0,29,22,29,60,0.483,regular
Jamaal Magloire,2009 - 2010,regular,59,0,21,19,21,59,0.356,regular
Jamaal Magloire,2011 - 2012,regular,27,0,7,13,7,27,0.259,regular
Jamaal Tinsley,2006 - 2007,regular,239,0,172,52,172,239,0.72,regular
Jamaal Tinsley,2007 - 2008,regular,100,0,72,26,72,100,0.72,regular
Jamaal Tinsley,2012 - 2013,regular,26,0,18,13,18,26,0.692,regular
Jamal Crawford,2006 - 2007,regular,272,0,228,54,228,272,0.838,regular
Jamal Crawford,2007 - 2008,regular,381,0,329,72,329,381,0.864,regular
Jamal Crawford,2008 - 2009,regular,344,0,300,57,300,344,0.872,regular
Jamal Crawford,2009 - 2010,regular,315,0,270,73,270,315,0.857,regular
Jamal Crawford,2010 - 2011,playoffs,0,51,42,11,42,51,0.824,playoffs
Jamal Crawford,2010 - 2011,regular,260,0,222,58,222,260,0.854,regular
Jamal Crawford,2011 - 2012,regular,206,0,191,46,191,206,0.927,regular
Jamal Crawford,2012 - 2013,regular,247,0,216,61,216,247,0.874,regular
Jamal Crawford,2013 - 2014,regular,322,0,279,62,279,322,0.866,regular
Jamal Crawford,2014 - 2015,regular,252,0,227,59,227,252,0.901,regular
Jamal Crawford,2015 - 2016,regular,271,0,245,64,245,271,0.904,regular
Jamario Moon,2007 - 2008,regular,85,0,63,37,63,85,0.741,regular
Jamario Moon,2008 - 2009,regular,80,0,68,33,68,80,0.85,regular
Jamario Moon,2009 - 2010,regular,45,0,36,18,36,45,0.8,regular
Jameer Nelson,2006 - 2007,regular,221,0,183,57,183,221,0.828,regular
Jameer Nelson,2007 - 2008,regular,151,0,125,44,125,151,0.828,regular
Jameer Nelson,2008 - 2009,regular,97,0,86,31,86,97,0.887,regular
Jameer Nelson,2009 - 2010,playoffs,0,62,51,11,51,62,0.823,playoffs
Jameer Nelson,2009 - 2010,regular,115,0,98,42,98,115,0.852,regular
Jameer Nelson,2010 - 2011,regular,162,0,130,48,130,162,0.802,regular
Jameer Nelson,2011 - 2012,regular,88,0,71,29,71,88,0.807,regular
Jameer Nelson,2012 - 2013,regular,102,0,89,39,89,102,0.873,regular
Jameer Nelson,2013 - 2014,regular,112,0,96,42,96,112,0.857,regular
Jameer Nelson,2014 - 2015,regular,36,0,24,16,24,36,0.667,regular
Jameer Nelson,2015 - 2016,regular,35,0,30,11,30,35,0.857,regular
James Anderson,2011 - 2012,regular,52,0,39,17,39,52,0.75,regular
James Anderson,2013 - 2014,regular,106,0,77,40,77,106,0.726,regular
James Anderson,2015 - 2016,regular,29,0,22,11,22,29,0.759,regular
James Ennis,2014 - 2015,regular,94,0,79,31,79,94,0.84,regular
James Harden,2009 - 2010,regular,240,0,194,60,194,240,0.808,regular
James Harden,2010 - 2011,playoffs,0,80,66,15,66,80,0.825,playoffs
James Harden,2010 - 2011,regular,343,0,289,76,289,343,0.843,regular
James Harden,2011 - 2012,playoffs,0,126,108,18,108,126,0.857,playoffs
James Harden,2011 - 2012,regular,369,0,312,62,312,369,0.846,regular
James Harden,2012 - 2013,regular,790,0,671,77,671,790,0.849,regular
James Harden,2013 - 2014,regular,665,0,576,73,576,665,0.866,regular
James Harden,2014 - 2015,playoffs,0,178,163,17,163,178,0.916,playoffs
James Harden,2014 - 2015,regular,824,0,715,80,715,824,0.868,regular
James Harden,2015 - 2016,regular,837,0,720,82,720,837,0.86,regular
James Johnson,2009 - 2010,regular,70,0,51,26,51,70,0.729,regular
James Johnson,2010 - 2011,regular,70,0,47,23,47,70,0.671,regular
James Johnson,2011 - 2012,regular,115,0,81,37,81,115,0.704,regular
James Johnson,2012 - 2013,regular,66,0,39,26,39,66,0.591,regular
James Johnson,2013 - 2014,regular,90,0,76,27,76,90,0.844,regular
James Johnson,2014 - 2015,regular,102,0,67,34,67,102,0.657,regular
James Johnson,2015 - 2016,regular,68,0,39,26,39,68,0.574,regular
James Jones,2006 - 2007,regular,81,0,71,32,71,81,0.877,regular
James Jones,2007 - 2008,regular,98,0,86,32,86,98,0.878,regular
James Jones,2008 - 2009,regular,31,0,26,13,26,31,0.839,regular
James Jones,2010 - 2011,regular,72,0,60,33,60,72,0.833,regular
James Jones,2011 - 2012,regular,30,0,25,12,25,30,0.833,regular
James Jones,2014 - 2015,regular,46,0,39,14,39,46,0.848,regular
James Jones,2015 - 2016,regular,26,0,21,11,21,26,0.808,regular
James Michael,2015 - 2016,regular,49,0,26,16,26,49,0.531,regular
James Posey,2006 - 2007,regular,95,0,78,33,78,95,0.821,regular
James Posey,2007 - 2008,playoffs,0,40,35,12,35,40,0.875,playoffs
James Posey,2007 - 2008,regular,115,0,93,42,93,115,0.809,regular
James Posey,2008 - 2009,regular,146,0,120,48,120,146,0.822,regular
James Posey,2009 - 2010,regular,80,0,66,35,66,80,0.825,regular
James Singleton,2006 - 2007,regular,27,0,21,11,21,27,0.778,regular
James Singleton,2008 - 2009,regular,78,0,67,29,67,78,0.859,regular
James Singleton,2009 - 2010,regular,62,0,53,22,53,62,0.855,regular
Jan Vesely,2011 - 2012,regular,62,0,33,27,33,62,0.532,regular
Jan Vesely,2012 - 2013,regular,39,0,12,17,12,39,0.308,regular
Jan Vesely,2013 - 2014,regular,56,0,19,22,19,56,0.339,regular
Jannero Pargo,2006 - 2007,regular,122,0,104,42,104,122,0.852,regular
Jannero Pargo,2007 - 2008,regular,81,0,71,34,71,81,0.877,regular
Jannero Pargo,2009 - 2010,regular,45,0,42,19,42,45,0.933,regular
Jared Cunningham,2015 - 2016,regular,55,0,36,15,36,55,0.655,regular
Jared Dudley,2007 - 2008,regular,118,0,87,42,87,118,0.737,regular
Jared Dudley,2008 - 2009,regular,105,0,71,38,71,105,0.676,regular
Jared Dudley,2009 - 2010,regular,138,0,104,44,104,138,0.754,regular
Jared Dudley,2010 - 2011,regular,218,0,162,56,162,218,0.743,regular
Jared Dudley,2011 - 2012,regular,164,0,119,46,119,164,0.726,regular
Jared Dudley,2012 - 2013,regular,159,0,126,51,126,159,0.792,regular
Jared Dudley,2013 - 2014,regular,58,0,38,26,38,58,0.655,regular
Jared Dudley,2014 - 2015,regular,67,0,48,24,48,67,0.716,regular
Jared Dudley,2015 - 2016,regular,96,0,71,35,71,96,0.74,regular
